,REACT_SMILES,rxn_nrj
163,[H]N([H])[C@@]([H])(C#N)[C@]([H])(Cl)[N+](=O)[O-].F>>[H]N([H])[C@@]([H])(C#N)[C@@]([H])(F)[N+](=O)[O-].Cl,-47.60081337982943
164,[H]C([H])([H])C([H])([H])[C@]([H])(F)[N+](=O)[O-].H>>[H]C([H])([H])C([H])([H])C([H])([H])[N+](=O)[O-].F,-25.09286733298339
165,[H]C([H])([H])C([H])([H])[C@]([H])(F)[N+](=O)[O-].Cl>>[H]C([H])([H])C([H])([H])[C@@]([H])(Cl)[N+](=O)[O-].F,47.77047394706102
166,[H]C([H])([H])C([H])([H])[C@]([H])(Cl)[N+](=O)[O-].H>>[H]C([H])([H])C([H])([H])C([H])([H])[N+](=O)[O-].Cl,-72.86333753830489
167,[H]C([H])([H])C([H])([H])[C@]([H])(Cl)[N+](=O)[O-].F>>[H]C([H])([H])C([H])([H])[C@@]([H])(F)[N+](=O)[O-].Cl,-47.77058470644365
168,[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)[N+](=O)[O-].H>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])C([H])([H])[N+](=O)[O-].F,-27.7439472858336
169,[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)[N+](=O)[O-].Cl>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(Cl)[N+](=O)[O-].F,47.25302213989779
170,[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)[N+](=O)[O-].H>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])C([H])([H])[N+](=O)[O-].Cl,-75.19353918256371
171,[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)[N+](=O)[O-].F>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(F)[N+](=O)[O-].Cl,-47.00259941034064
172,[H]C([H])([H])[C@]([H])(C#N)[C@]([H])(F)[N+](=O)[O-].H>>[H]C([H])([H])[C@]([H])(C#N)C([H])([H])[N+](=O)[O-].F,-27.116577185107364
173,[H]C([H])([H])[C@]([H])(C#N)[C@]([H])(F)[N+](=O)[O-].Cl>>[H]C([H])([H])[C@]([H])(C#N)[C@@]([H])(Cl)[N+](=O)[O-].F,47.60880852101052
174,[H]C([H])([H])[C@]([H])(C#N)[C@]([H])(Cl)[N+](=O)[O-].H>>[H]C([H])([H])[C@]([H])(C#N)C([H])([H])[N+](=O)[O-].Cl,-75.37086274914742
175,[H]C([H])([H])[C@]([H])(C#N)[C@]([H])(Cl)[N+](=O)[O-].F>>[H]C([H])([H])[C@]([H])(C#N)[C@@]([H])(F)[N+](=O)[O-].Cl,-47.484701881069526
176,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]([H])(F)[N+](=O)[O-].H>>[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[N+](=O)[O-].F,-25.125692011754108
177,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]([H])(F)[N+](=O)[O-].Cl>>[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]([H])(Cl)[N+](=O)[O-].F,47.66129669605221
178,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]([H])(Cl)[N+](=O)[O-].H>>[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[N+](=O)[O-].Cl,-72.78682073983191
179,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]([H])(Cl)[N+](=O)[O-].F>>[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]([H])(F)[N+](=O)[O-].Cl,-47.66093276298282
180,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]([H])(F)[N+](=O)[O-].H>>[H]N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[N+](=O)[O-].F,-25.25996731679953
181,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]([H])(F)[N+](=O)[O-].Cl>>[H]N([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(Cl)[N+](=O)[O-].F,47.54666072343286
182,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]([H])(Cl)[N+](=O)[O-].H>>[H]N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[N+](=O)[O-].Cl,-72.27967718655577
183,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]([H])(Cl)[N+](=O)[O-].F>>[H]N([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(F)[N+](=O)[O-].Cl,-47.1567198756586
184,[H]N([H])C([H])([H])[C@]([H])(F)[N+](=O)[O-].H>>[H]N([H])C([H])([H])C([H])([H])[N+](=O)[O-].F,-25.516531478598104
185,[H]N([H])C([H])([H])[C@]([H])(F)[N+](=O)[O-].Cl>>[H]N([H])C([H])([H])[C@@]([H])(Cl)[N+](=O)[O-].F,47.15983258656848
186,[H]N([H])C([H])([H])[C@]([H])(Cl)[N+](=O)[O-].H>>[H]N([H])C([H])([H])C([H])([H])[N+](=O)[O-].Cl,-72.67631691998359
187,[H]N([H])C([H])([H])[C@]([H])(Cl)[N+](=O)[O-].F>>[H]N([H])C([H])([H])[C@@]([H])(F)[N+](=O)[O-].Cl,-46.44737406212786
188,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)[N+](=O)[O-].H>>[H]N([H])[C@]([H])([N+](=O)[O-])C([H])([H])[N+](=O)[O-].F,-26.56465603610599
189,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)[N+](=O)[O-].F>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(F)[N+](=O)[O-].F,2.0537682611862
190,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)[N+](=O)[O-].Cl>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(Cl)[N+](=O)[O-].F,48.99611903408584
191,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)[N+](=O)[O-].H>>[H]N([H])[C@]([H])([N+](=O)[O-])C([H])([H])[N+](=O)[O-].Cl,-74.18911146112404
192,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)[N+](=O)[O-].F>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(F)[N+](=O)[O-].Cl,-45.570687163903216
193,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)[N+](=O)[O-].Cl>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(Cl)[N+](=O)[O-].Cl,1.371663608996414
194,[H]N([H])[C@]([H])(C#N)[C@]([H])(F)[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])[N+](=O)[O-].F,-26.997584152426853
195,[H]N([H])[C@]([H])(C#N)[C@]([H])(F)[N+](=O)[O-].Cl>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(Cl)[N+](=O)[O-].F,47.60259890154032
196,[H]N([H])[C@]([H])(C#N)[C@]([H])(Cl)[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C#N)C([H])([H])[N+](=O)[O-].Cl,-74.81418419564477
197,[H]N([H])[C@]([H])(C#N)[C@]([H])(Cl)[N+](=O)[O-].F>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(F)[N+](=O)[O-].Cl,-47.15084263263183
198,[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(F)[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C([H])([H])[H])C([H])([H])[N+](=O)[O-].F,-25.123012765578647
199,[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(F)[N+](=O)[O-].Cl>>[H]N([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(Cl)[N+](=O)[O-].F,47.34061703148557
200,[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(Cl)[N+](=O)[O-].H>>[H]N([H])[C@]([H])(C([H])([H])[H])C([H])([H])[N+](=O)[O-].Cl,-72.80636368457607
201,[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(Cl)[N+](=O)[O-].F>>[H]N([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(F)[N+](=O)[O-].Cl,-47.3701376769336
202,[H]N([H])C([H])(N([H])[H])[C@]([H])(F)[N+](=O)[O-].H>>[H]N([H])C([H])(N([H])[H])C([H])([H])[N+](=O)[O-].F,-24.778535065733116
203,[H]N([H])C([H])(N([H])[H])[C@]([H])(F)[N+](=O)[O-].Cl>>[H]N([H])C([H])(N([H])[H])[C@@]([H])(Cl)[N+](=O)[O-].F,48.33444157433916
204,[H]N([H])C([H])(N([H])[H])[C@]([H])(Cl)[N+](=O)[O-].H>>[H]N([H])C([H])(N([H])[H])C([H])([H])[N+](=O)[O-].Cl,-72.30182468839412
205,[H]N([H])C([H])(N([H])[H])[C@]([H])(Cl)[N+](=O)[O-].F>>[H]N([H])C([H])(N([H])[H])[C@@]([H])(F)[N+](=O)[O-].Cl,-47.21794353691453
206,[H]C([H])([H])[C@]([H])(F)C#N.H>>[H]C([H])([H])C([H])([H])C#N.F,-30.203635844905826
207,[H]C([H])([H])[C@]([H])(F)C#N.Cl>>[H]C([H])([H])[C@@]([H])(Cl)C#N.F,44.5709660015703
208,[H]C([H])([H])[C@]([H])(Cl)C#N.H>>[H]C([H])([H])C([H])([H])C#N.Cl,-74.77467666328891
209,[H]C([H])([H])[C@]([H])(Cl)C#N.F>>[H]C([H])([H])[C@@]([H])(F)C#N.Cl,-44.5710895124228
210,[H]C([H])([N+](=O)[O-])[C@]([H])(F)C#N.H>>[H]C([H])(C#N)C([H])([H])[N+](=O)[O-].F,-32.258349621195066
211,[H]C([H])([N+](=O)[O-])[C@]([H])(F)C#N.Cl>>[H]C([H])([N+](=O)[O-])[C@@]([H])(Cl)C#N.F,44.15771332786407
212,[H]C([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.H>>[H]C([H])(C#N)C([H])([H])[N+](=O)[O-].Cl,-76.41605525595196
213,[H]C([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.F>>[H]C([H])([N+](=O)[O-])[C@@]([H])(F)C#N.Cl,-44.15774810080368
214,[H]C([H])(C#N)[C@]([H])(F)C#N.H>>[H]C([H])(C#N)C([H])([H])C#N.F,-32.29380565846726
215,[H]C([H])(C#N)[C@]([H])(F)C#N.Cl>>[H]C([H])(C#N)[C@@]([H])(Cl)C#N.F,44.30897181752896
216,[H]C([H])(C#N)[C@]([H])(Cl)C#N.H>>[H]C([H])(C#N)C([H])([H])C#N.Cl,-76.60278477884619
217,[H]C([H])(C#N)[C@]([H])(Cl)C#N.F>>[H]C([H])(C#N)[C@@]([H])(F)C#N.Cl,-44.30893623070636
218,[H]C([H])([H])C([H])([H])[C@]([H])(F)C#N.H>>[H]C([H])([H])C([H])([H])C([H])([H])C#N.F,-29.915363422324084
219,[H]C([H])([H])C([H])([H])[C@]([H])(F)C#N.Cl>>[H]C([H])([H])C([H])([H])[C@@]([H])(Cl)C#N.F,44.24760611199275
220,[H]C([H])([H])C([H])([H])[C@]([H])(Cl)C#N.H>>[H]C([H])([H])C([H])([H])C([H])([H])C#N.Cl,-74.16300671183619
221,[H]C([H])([H])C([H])([H])[C@]([H])(Cl)C#N.F>>[H]C([H])([H])C([H])([H])[C@@]([H])(F)C#N.Cl,-44.24762129563253
222,[H]N([H])C([H])([H])[C@]([H])(F)C#N.H>>[H]N([H])C([H])([H])C([H])([H])C#N.F,-29.713174562148915
223,[H]N([H])C([H])([H])[C@]([H])(F)C#N.Cl>>[H]N([H])C([H])([H])[C@@]([H])(Cl)C#N.F,44.26299445014023
224,[H]N([H])C([H])([H])[C@]([H])(Cl)C#N.H>>[H]N([H])C([H])([H])C([H])([H])C#N.Cl,-73.60289750800916
225,[H]N([H])C([H])([H])[C@]([H])(Cl)C#N.F>>[H]N([H])C([H])([H])[C@@]([H])(F)C#N.Cl,-43.325020358552734
226,[H]C([H])([N+](=O)[O-])[C@]([H])(F)C#N.H>>[H]C([H])(C#N)C([H])([H])[N+](=O)[O-].F,-32.258349621195066
227,[H]C([H])([N+](=O)[O-])[C@]([H])(F)C#N.Cl>>[H]C([H])([N+](=O)[O-])[C@@]([H])(Cl)C#N.F,44.15771878076429
228,[H]C([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.H>>[H]C([H])(C#N)C([H])([H])[N+](=O)[O-].Cl,-76.41605525595196
229,[H]C([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.F>>[H]C([H])([N+](=O)[O-])[C@@]([H])(F)C#N.Cl,-44.15774810080368
230,[H]C([N+](=O)[O-])([N+](=O)[O-])[C@]([H])(F)C#N.H>>[H]C([H])(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].F,-35.0465333428457
231,[H]C([N+](=O)[O-])([N+](=O)[O-])[C@]([H])(F)C#N.Cl>>[H]C([N+](=O)[O-])([N+](=O)[O-])[C@@]([H])(Cl)C#N.F,43.114853658510405
232,[H]C([N+](=O)[O-])([N+](=O)[O-])[C@]([H])(Cl)C#N.H>>[H]C([H])(C#N)C([H])([N+](=O)[O-])[N+](=O)[O-].Cl,-78.16154663777951
233,[H]C([N+](=O)[O-])([N+](=O)[O-])[C@]([H])(Cl)C#N.F>>[H]C([N+](=O)[O-])([N+](=O)[O-])[C@@]([H])(F)C#N.Cl,-43.11362724216144
234,[H][C@@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].H>>[H]C([H])(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F,-33.611555617045504
235,[H][C@@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl>>[H][C@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F,44.28347659479216
236,[H][C@@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].H>>[H]C([H])(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl,-77.51214847425358
237,[H][C@@](Cl)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].F>>[H][C@](F)(C#N)[C@@]([H])(C#N)[N+](=O)[O-].Cl,-43.40288711968245
238,[H]C([H])([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.H>>[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C([H])([H])C#N.F,-32.02016034051014
239,[H]C([H])([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.Cl>>[H]C([H])([H])[C@@]([H])([N+](=O)[O-])[C@@]([H])(Cl)C#N.F,44.586927602345845
240,[H]C([H])([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.H>>[H]C([H])([H])[C@@]([H])([N+](=O)[O-])C([H])([H])C#N.Cl,-75.82794899294326
241,[H]C([H])([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.F>>[H]C([H])([H])[C@@]([H])([N+](=O)[O-])[C@@]([H])(F)C#N.Cl,-43.36347968721388
242,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.H>>[H]N([H])[C@@]([H])([N+](=O)[O-])C([H])([H])C#N.F,-34.29377020408766
243,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.F>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@]([H])(F)C#N.F,-1.4154641707574809
244,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.Cl>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@]([H])(Cl)C#N.F,42.53503029263924
245,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.H>>[H]N([H])[C@@]([H])([N+](=O)[O-])C([H])([H])C#N.Cl,-77.57383576036545
246,[H]N([H])[C@@]([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.F>>[H]N([H])[C@@]([H])([N+](=O)[O-])[C@@]([H])(F)C#N.Cl,-44.69552972696394
247,[H]C([H])(C#N)[C@]([H])(F)C#N.H>>[H]C([H])(C#N)C([H])([H])C#N.F,-32.29379239057807
248,[H]C([H])(C#N)[C@]([H])(F)C#N.Cl>>[H]C([H])(C#N)[C@@]([H])(Cl)C#N.F,44.30897181752896
249,[H]C([H])(C#N)[C@]([H])(Cl)C#N.H>>[H]C([H])(C#N)C([H])([H])C#N.Cl,-76.60277151102831
250,[H]C([H])(C#N)[C@]([H])(Cl)C#N.F>>[H]C([H])(C#N)[C@@]([H])(F)C#N.Cl,-44.30893640712641
251,[H][C@@](F)(C#N)[C@]([H])(C#N)[N+](=O)[O-].H>>[H]C([H])(C#N)[C@]([H])(C#N)[N+](=O)[O-].F,-34.109369044329874
252,[H][C@@](F)(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl>>[H][C@@](C#N)([N+](=O)[O-])[C@@]([H])(Cl)C#N.F,43.40264497555951
253,[H][C@@](Cl)(C#N)[C@]([H])(C#N)[N+](=O)[O-].H>>[H]C([H])(C#N)[C@]([H])(C#N)[N+](=O)[O-].Cl,-77.89527686926019
254,[H][C@@](Cl)(C#N)[C@]([H])(C#N)[N+](=O)[O-].F>>[H][C@@](C#N)([N+](=O)[O-])[C@@]([H])(F)C#N.Cl,-44.283768443366434
255,[H]C(C#N)(C#N)[C@]([H])(F)C#N.H>>[H]C([H])(C#N)C([H])(C#N)C#N.F,-33.50653288913165
256,[H]C(C#N)(C#N)[C@]([H])(F)C#N.Cl>>[H]C(C#N)(C#N)[C@@]([H])(Cl)C#N.F,43.9283964290678
257,[H]C(C#N)(C#N)[C@]([H])(Cl)C#N.H>>[H]C([H])(C#N)C([H])(C#N)C#N.Cl,-77.43474071738574
258,[H]C(C#N)(C#N)[C@]([H])(Cl)C#N.F>>[H]C(C#N)(C#N)[C@@]([H])(F)C#N.Cl,-43.92826318192025
259,[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])(F)C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])C#N.F,-31.513779833967284
260,[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])(F)C#N.Cl>>[H]C([H])([H])[C@@]([H])(C#N)[C@@]([H])(Cl)C#N.F,44.75256685904867
261,[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])(Cl)C#N.H>>[H]C([H])([H])[C@@]([H])(C#N)C([H])([H])C#N.Cl,-75.8941643668342
262,[H]C([H])([H])[C@@]([H])(C#N)[C@]([H])(Cl)C#N.F>>[H]C([H])([H])[C@@]([H])(C#N)[C@@]([H])(F)C#N.Cl,-43.78200686685833
263,[H]N([H])[C@@]([H])(C#N)[C@]([H])(F)C#N.H>>[H]N([H])[C@@]([H])(C#N)C([H])([H])C#N.F,-31.39848792300925
264,[H]N([H])[C@@]([H])(C#N)[C@]([H])(F)C#N.Cl>>[H]N([H])[C@@]([H])(C#N)[C@@]([H])(Cl)C#N.F,43.35193128508522
265,[H]N([H])[C@@]([H])(C#N)[C@]([H])(Cl)C#N.H>>[H]N([H])[C@@]([H])(C#N)C([H])([H])C#N.Cl,-75.41201475577337
266,[H]N([H])[C@@]([H])(C#N)[C@]([H])(Cl)C#N.F>>[H]N([H])[C@@]([H])(C#N)[C@@]([H])(F)C#N.Cl,-43.64161564302467
267,[H]C([H])([H])C([H])([H])[C@]([H])(F)C#N.H>>[H]C([H])([H])C([H])([H])C([H])([H])C#N.F,-29.915363422324084
268,[H]C([H])([H])C([H])([H])[C@]([H])(F)C#N.Cl>>[H]C([H])([H])C([H])([H])[C@@]([H])(Cl)C#N.F,44.24760611384755
269,[H]C([H])([H])C([H])([H])[C@]([H])(Cl)C#N.H>>[H]C([H])([H])C([H])([H])C([H])([H])C#N.Cl,-74.16300671183619
270,[H]C([H])([H])C([H])([H])[C@]([H])(Cl)C#N.F>>[H]C([H])([H])C([H])([H])[C@@]([H])(F)C#N.Cl,-44.24762129563253
271,[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.H>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])C([H])([H])C#N.F,-32.464505313003265
272,[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.Cl>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(Cl)C#N.F,43.363568688018006
273,[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.H>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])C([H])([H])C#N.Cl,-76.60719176589906
274,[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.F>>[H]C([H])([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(F)C#N.Cl,-44.58713801068516
275,[H]C([H])([H])[C@]([H])(C#N)[C@]([H])(F)C#N.H>>[H]C([H])([H])[C@]([H])(C#N)C([H])([H])C#N.F,-32.11196614509519
276,[H]C([H])([H])[C@]([H])(C#N)[C@]([H])(F)C#N.Cl>>[H]C([H])([H])[C@]([H])(C#N)[C@@]([H])(Cl)C#N.F,43.782130660585786
277,[H]C([H])([H])[C@]([H])(C#N)[C@]([H])(Cl)C#N.H>>[H]C([H])([H])[C@]([H])(C#N)C([H])([H])C#N.Cl,-76.2663121931155
278,[H]C([H])([H])[C@]([H])(C#N)[C@]([H])(Cl)C#N.F>>[H]C([H])([H])[C@]([H])(C#N)[C@@]([H])(F)C#N.Cl,-44.75262928910072
279,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]([H])(F)C#N.H>>[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#N.F,-29.670487519883583
280,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]([H])(F)C#N.Cl>>[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]([H])(Cl)C#N.F,44.138270886676025
281,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]([H])(Cl)C#N.H>>[H]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#N.Cl,-73.80876364801253
282,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]([H])(Cl)C#N.F>>[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]([H])(F)C#N.Cl,-44.13831716983143
283,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]([H])(F)C#N.H>>[H]N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C#N.F,-29.08951797260784
284,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]([H])(F)C#N.Cl>>[H]N([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(Cl)C#N.F,44.630444653290056
285,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]([H])(Cl)C#N.H>>[H]N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C#N.Cl,-72.88956623251323
286,[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]([H])(Cl)C#N.F>>[H]N([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(F)C#N.Cl,-43.07077094194344
287,[H]N([H])C([H])([H])[C@]([H])(F)C#N.H>>[H]N([H])C([H])([H])C([H])([H])C#N.F,-29.713174562148915
288,[H]N([H])C([H])([H])[C@]([H])(F)C#N.Cl>>[H]N([H])C([H])([H])[C@@]([H])(Cl)C#N.F,44.26299458375722
289,[H]N([H])C([H])([H])[C@]([H])(Cl)C#N.H>>[H]N([H])C([H])([H])C([H])([H])C#N.Cl,-73.6029230516118
290,[H]N([H])C([H])([H])[C@]([H])(Cl)C#N.F>>[H]N([H])C([H])([H])[C@@]([H])(F)C#N.Cl,-43.32504590215539
291,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.H>>[H]N([H])[C@]([H])([N+](=O)[O-])C([H])([H])C#N.F,-32.87823043959663
292,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.F>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(F)C#N.F,1.4156490466853808
293,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(F)C#N.Cl>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(Cl)C#N.F,44.69550669837305
294,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.H>>[H]N([H])[C@]([H])([N+](=O)[O-])C([H])([H])C#N.Cl,-76.8287130645581
295,[H]N([H])[C@]([H])([N+](=O)[O-])[C@]([H])(Cl)C#N.F>>[H]N([H])[C@]([H])([N+](=O)[O-])[C@@]([H])(F)C#N.Cl,-42.53483357827609
296,[H]N([H])[C@]([H])(C#N)[C@]([H])(F)C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C#N.F,-30.973023201273552
297,[H]N([H])[C@]([H])(C#N)[C@]([H])(F)C#N.Cl>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(Cl)C#N.F,44.43868555903023
298,[H]N([H])[C@]([H])(C#N)[C@]([H])(Cl)C#N.H>>[H]N([H])[C@]([H])(C#N)C([H])([H])C#N.Cl,-74.75047855280137
299,[H]N([H])[C@]([H])(C#N)[C@]([H])(Cl)C#N.F>>[H]N([H])[C@]([H])(C#N)[C@@]([H])(F)C#N.Cl,-43.352238219931145
300,[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(F)C#N.H>>[H]N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C#N.F,-29.53587055047991
301,[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(F)C#N.Cl>>[H]N([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(Cl)C#N.F,44.65346118638976
302,[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(Cl)C#N.H>>[H]N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C#N.Cl,-73.71208456178266
303,[H]N([H])[C@]([H])(C([H])([H])[H])[C@]([H])(Cl)C#N.F>>[H]N([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(F)C#N.Cl,-43.626003138651335
304,[H]N([H])C([H])(N([H])[H])[C@]([H])(F)C#N.H>>[H]N([H])C([H])(N([H])[H])C([H])([H])C#N.F,-29.27465727130056
305,[H]N([H])C([H])(N([H])[H])[C@]([H])(F)C#N.Cl>>[H]N([H])C([H])(N([H])[H])[C@@]([H])(Cl)C#N.F,44.93508076171096
306,[H]N([H])C([H])(N([H])[H])[C@]([H])(Cl)C#N.H>>[H]N([H])C([H])(N([H])[H])C([H])([H])C#N.Cl,-73.26488586803492
307,[H]N([H])C([H])(N([H])[H])[C@]([H])(Cl)C#N.F>>[H]N([H])C([H])(N([H])[H])[C@@]([H])(F)C#N.Cl,-43.38021638925117
308,[H]C([H])([H])C([H])(F)C([H])([H])[H].H>>[H]C([H])([H])C([H])([H])C([H])([H])[H].F,-21.907738068093764
309,[H]C([H])([H])C([H])(F)C([H])([H])[H].Cl>>[H]C([H])([H])C([H])(Cl)C([H])([H])[H].F,44.74141306288303
310,[H]C([H])([H])C([H])(Cl)C([H])([H])[H].H>>[H]C([H])([H])C([H])([H])C([H])([H])[H].Cl,-66.64916037847831
311,[H]C([H])([H])C([H])(Cl)C([H])([H])[H].F>>[H]C([H])([H])C([H])(F)C([H])([H])[H].Cl,-44.741265188170345
312,[H]C([H])([H])[C@@]([H])(F)C([H])([H])[N+](=O)[O-].H>>[H]C([H])([H])C([H])([H])C([H])([H])[N+](=O)[O-].F,-25.393288397801403
313,[H]C([H])([H])[C@@]([H])(F)C([H])([H])[N+](=O)[O-].Cl>>[H]C([H])([H])[C@]([H])(Cl)C([H])([H])[N+](=O)[O-].F,44.21165011660064
314,[H]C([H])([H])[C@@]([H])(Cl)C([H])([H])[N+](=O)[O-].H>>[H]C([H])([H])C([H])([H])C([H])([H])[N+](=O)[O-].Cl,-69.60497459387939
315,[H]C([H])([H])[C@@]([H])(Cl)C([H])([H])[N+](=O)[O-].F>>[H]C([H])([H])[C@]([H])(F)C([H])([H])[N+](=O)[O-].Cl,-44.211773767490605
