SMILES,QMOF
[Cu][Cu].[N]n1c(nnc1c1ccncc1)c1ccncc1.[O-]C(=O)c1cc(C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]&&fsc.cat0,0.107378
[Al].[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH]&&rna.cat0,1.595238
[Cd].[S]c1ccc2c3c1ccc1c3c(cc2)c(cc1)[S]&&hcb.cat0,1.749329
"N#Cc1c(cc(c(c1c1ccc(cc1)c1c(C#N)c(cc(c1C#N)C(=O)[O-])C(=O)[O-])C#N)C(=O)[O-])C(=O)[O-].[Zn][Zn]&&nbo,fof.cat0",2.542809
[Co].[O-]C(=O)C=Cc1c(F)cncc1F.[O-]C(=O)C=Cc1ccncc1F&&rtl.cat0,0.336488
[Al].[O-]C(=O)c1c(F)cc(cc1F)C#Cc1cc(F)c(c(c1)F)C(=O)[O-]&&ttp.cat0,2.220187
COC(=C(C(=C(C(=O)[O-])O)O)O)C(=O)[O-].COC(=C(C(=C(C(=O)[O-])OC)O)O)C(=O)[O-].COC(=C(C(=O)[O-])O)C=C(C(=O)[O-])O.COC(=CC(=O)[O-])C=C(C(=O)[O-])O.CO[C]([C](C(=O)[O-])O)C(=C(C(=O)[O-])O)O.COc1c(OC)c2c(C(=O)[O-])c(O)c(c(c2c(c1O)OC)C(=O)[O-])O.[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.5819
CNC1CC2(CCC1(CC2)C(=O)[O-])C(=O)[O-].CNc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-].[Al].[OH]&&rna.cat0,2.106922
[Ni].n1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1ccncc1&&sql.cat0,1.312051
O=C(c1cc(cc(c1)C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])NCC(=O)[O-].[OH2][Co][OH2].n1ccc(cc1)c1ccncc1&&tfz.cat0,0.490585
[Co].[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].[n-]1[nH]cc(c1)Cc1c[nH][n-]c1&&sql.cat0,1.659576
I[Cu][Cu]I.[O-]C(=O)c1ccncc1.[Yb]&&sql.cat0,0.949567
OC(=C(C(=O)[O-])O)C(=O)[O-].[Al].[O-]C(=O)c1ccc(c2c1cc(O)c(c2)O)C(=O)[O-].[OH]&&rna.cat0,2.025254
[O-]C(=O)C=Cc1cnc[nH]1.[Zn]&&dia.cat3,2.690909
C(Cc1ccncc1)Cc1ccncc1.[Cd].[O-]C(=O)c1cc(OCc2ccccc2C(=O)[O-])cc(c1)C(=O)[O-]&&sql.cat0,2.969486
C1=Nc2c([N]1)cc1c(c2)[N]C=N1.CS(=O)(=O)C.[Zn]&&dia.cat0,2.869237
OC(=O)c1c(cccc1C(=O)[O-])C(=O)[O-].[OH2][Cu].n1ccc(cc1)CCc1ccncc1&&sql.cat0,0.875976
C1=CC=C([N]1)C(=C1C=CC=N1)c1ccc(cc1)n1ccnc1.C1=CN=C([CH]1)[C](C1=C[CH]C=N1)c1ccc(cc1)n1ccnc1.C1=CN=C([CH]1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1.C1=CN=C([CH]1)[C](c1ccc(cc1)n1cncc1)C1=NC=C[CH]1.Cl[Cd]Cl.[CH]1C=NC(=C1)[C](c1ccc(cc1)n1cncc1)C1=CC=C[N]1.[Ni].c1cnc(nc1)c1ncccn1&&lil.cat0,0.173088
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH2][Yb]&&pcu.cat0,3.171245
C[NH]=C([CH]C(=O)[O-])C=CC(=O)[O-].[Al].[O-]C(=O)C=CC=CC(=O)[O-].[OH]&&rna.cat0,1.440804
"Fc1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu]&&rtl,sql.cat0",0.316771
O=C1C(=O)C(=O)C1=O.[OH2][Fe][OH2]&&nbo.cat0,0.436838
[Ni].n1ccc(cc1)c1ccncc1&&MISMATCH.cat2,0.194648
[O-]C(=O)c1ccc2c(c1)[nH]cn2.[O-]C(=O)c1ccc2c(c1)nc[nH]2.[OH2][Cd]&&sql.cat1,2.95975
[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-].[Zn].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1&&dia.cat0,2.690086
Cc1cc(ccc1C#Cc1ccc(cc1C)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1cc2c(s1)cc(s2)C(=O)[O-].[OH]&&rna.cat0,2.355738
[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-].[Zn][Zn]&&rtl.cat0,1.888782
CCOC(=C(C(=O)[O-])OCC)C(=O)[O-].CCOc1cc(C#Cc2ccc(c(c2)OCC)C(=O)[O-])ccc1C(=O)[O-].CCOc1nccc(c1)C#Cc1ccnc(c1)OCC.[Zn][Zn]&&pcu.cat0,1.062703
Cl[Cd]Cl.n1ccc(cc1)Cn1cncn1&&sql.cat0,3.481884
[O-]C(=O)c1ccccc1[S].[Zn]&&cpv.cat0,2.70033
Fc1cc(ccc1c1ccc(cc1F)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc2cc(N)c3c4c2c(c1)c(N)cc4cc(c3)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,1.262919
[Na].[O-]C(=O)C=CC(=O)O&&fsc.cat0,2.935696
N#C[N]C#N.[Cd]&&hcb.cat0,2.721912
S=[C]1=NC(=CC=N1)c1ccncc1.[Cu]1[Cu]2[Cu]1[Cu]2&&sql.cat1,0.483409
[Co].n1ccc(cc1)c1ccncc1&&sql.cat0,1.247434
F[Fe]F.[Fe].[O]P(=O)([O])[O]&&fes.cat0,0.241871
O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Cd].c1ncn(c1)c1ccc2c(c1)ccc(c2)n1cncc1&&sql.cat1,2.569931
[Al].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1ccc(c2c1cc(N(=O)=O)c(c2)N(=O)=O)C(=O)[O-].[OH]&&rna.cat0,2.396385
CCOc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].CCOc1cccc2c1c(ccc2C(=O)[O-])C(=O)[O-].OC(=O)c1cc(C(=O)O)c2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])C(=O)O)C(=O)O.[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].[Zn][Zn]&&nbo.cat0,1.603566
OC(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-].[O-]C(=O)c1c2ccccc2c(c(c1S(O)([O])[O])S(O)([O])[O])C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,2.473069
[Al].[O-]C(=O)c1ccc(c2c1cc(C)c(c2)C)C(=O)[O-].[O-]C(=O)c1ccc(cc1F)C#Cc1ccc(c(c1)F)C(=O)[O-].[OH]&&rna.cat0,2.183536
N#C[N]C#N.[Fe].c1ccncn1&&pcu.cat0,0.289474
CCOc1cc(cc2c1ccc1c2ccc2c1c(OCC)c(cc2)C(=O)[O-])C(=O)[O-].CCOc1cc(ccc1[N][N]c1ccc(c(c1OCC)OCC)C(=O)[O-])C(=O)[O-].CCOc1cc(ccc1[N][N]c1ccc(cc1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.213171
[N]([CH]c1ccncc1)[N][CH]c1ccncc1.[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[OH2][Cd][OH2]&&sql.cat0,1.958269
[O-]C(=O)c1cc(N(=O)=O)c(cc1N(=O)=O)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,2.07667
O=CC1C(C=O)C2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2(C=O)S([O])([O])O)(C=O)S(O)([O])[O].O=CC1C(C=O)C2(C#CC(=O)[O-])CCC1(C#CC(=O)[O-])C(C2(C=O)S([O])([O])O)(C=O)S([O])([O])O.[O-]C(=O)C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.791819
[In].[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-]&&dia.cat1,2.622807
CCOC(=C(C(=O)[O-])OCC)C(=O)[O-].CCOc1cc(C=Cc2cc(N(=O)=O)c(c(c2N(=O)=O)OCC)C(=O)[O-])cc(c1C(=O)[O-])N(=O)=O.[O-]C(=O)C=C(N(=O)=O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,1.606513
[C]#N.[Cd]&&pts.cat0,4.769673
[Co].[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccc(s1)c1ccncc1&&pcu.cat0,0.344811
ClC(=C(c1ccncc1)Cl)c1ccncc1.[Zn]&&sql.cat0,2.093471
O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].[Zn][Zn]&&mab.cat0,1.059212
N=CC=N.[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])O.[O-]C(=O)C=CC=CC(=O)[O-].[Zn][Zn]&&pcu.cat0,1.075133
Cl[Cd]Cl.c1ncn(c1)Cc1ccc(cc1)Cn1cncc1&&sql.cat1,3.736586
[O-]C(=O)C(C(=O)[O-])(O)O.[OH2][Tb]([OH2])[OH2]&&hcb.cat0,4.034406
S=[C]1=NC(=CC=N1)c1ccncc1.[Cu]1[Cu]2[Cu]1[Cu]2&&sql.cat1,0.423859
Fc1cc2c(cc1F)c(C(=O)[O-])c(c(c2C(=O)[O-])F)F.[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C=Cc1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn]&&sql.cat0,2.192037
[Cu].[O-]C(=O)Cn1nnnc1N&&sql.cat0,0.83472
[O-]C(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)[O-].[OH2][Mn][OH2].n1ccc(cc1)CCc1ccncc1&&cds.cat0,0.919754
"[O-]C(=O)c1cc(OCc2ccc(cc2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn].n1ncn(c1)Cc1ccc(cc1)Cn1cnnc1&&sql,cpd.cat0",2.704839
Cl[Cd].[Cd].[O-]C(=O)c1ccc(cc1)n1ncnc1&&dia.cat0,3.062104
"[Cu]O[Mo]12([O])O[Mo]([O]1[Mo]1([O]2[Mo](O1)([OH2])([O])[O])([O])O[Cu])([OH2])([O])[O].[O]P(=O)(CCP(=O)([O])[O])[O]&&sql,bex.cat0",0.919324
O[Hf]123([OH2])[OH]4[Hf]56([O]3[Hf]37([OH]2[Hf]28([O]1[Hf]14([O]6[Hf]([OH]53)([OH]21)([O]78)([OH])[OH2])([OH2])([OH2])O)O)([OH])([OH2])O)O.[O-]C(=O)c1ccc2c(c1)ccc(c2)C1=[N]=C2N=C([N]1)c1ccc3c(c1)ccc(-c1c(-c4cc5ccc2cc5cc4)cc2-c4ccc5c(c4)ccc(c5)C4=NC(=[N]=C([N]4)c4ccc5c(c4)ccc(c5)C(=O)[O-])c4cc5ccc(-c2c1)cc5cc4)c3.[O-]C(=O)c1ccc2c(c1)ccc(c2)c1cc(c2ccc3c(c2)ccc(c3)C(=O)[O-])c(cc1c1ccc2c(c1)ccc(c2)C(=O)[O-])c1ccc2c(c1)ccc(c2)C(=O)[O-]&&fsc.cat0,2.280101
[O-]C(=O)c1cc2c(s1)c(c(s2)C(=O)[O-])S(O)([O])[O].[O-]C(=O)c1cc2c(s1)c(c(s2)C(=O)[O-])S([O])(O)[O].[O-]C(=O)c1cc2c(s1)c(c(s2)C(=O)[O-])S([O])([O])O.[O-]C(=O)c1ccc(c(c1)Cl)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.224015
[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C#CC12C3(C)C4(C2(C2(C1(C3(C42C#CC(=O)[O-])C)I)C)I)C.[Zn][Zn]&&nbo.cat0,3.050626
"[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Zn][Zn][OH2]&&nbo,fof.cat0",1.852894
O=CC1c2c(ccc(c2C1(C=O)C=O)C(=O)[O-])C(=O)[O-].O=Cc1cnc2c(n1)C(C2)C=O.[O-]C(=O)C#CC(=O)[O-].[Zn][Zn]&&pcu.cat0,1.570514
C(Cc1ccncc1)Cc1ccncc1.[O]S(=O)(=O)[O].[Zn]&&dia.cat1,2.994779
N#Cc1c(cc2c(c1C#N)c(O)c(c(c2C#N)C#N)C(=O)[O-])C(=O)[O-].N#Cc1c(cc2c(c1O)c(O)c(cc2C#N)C(=O)[O-])C(=O)[O-].OC(=Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-])c1c(O)cc(c(c1O)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,0.002544
COc1c(C#CC(=O)[O-])ccc(c1C)C#CC(=O)[O-].COc1c(C)c(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])C)OC.COc1c(C)c(C#CC(=O)[O-])cc(c1C#CC(=O)[O-])C.COc1c(C)c(c2ccc(cc2)C(=O)[O-])c(c(c1C(=O)[O-])C)C.COc1cc(C(=O)[O-])c(cc1c1cc(C)c(c(c1OC)OC)C(=O)[O-])C.Cc1cc(ccc1c1cc(C)c(c(c1)C)C(=O)[O-])C(=O)[O-].O[Al][O]([Al])[Al]&&acs.cat0,1.549902
[Cd].[O-]C(=O)c1cnccn1.[OH2][Cd]([OH2])([OH2])[OH2]&&sql.cat1,2.026911
Clc1ccc2c(c1)c(ccc2C(=O)[O-])C(=O)[O-].Clc1cnc2c(n1)cccc2.[O-]C(=O)C12C3C4C1C1(C2C3(C41C(=O)[O-])O)Cl.[Zn][Zn]&&pcu.cat0,1.397148
N#CC(=C(C(=O)O)C(=O)[O-])C(=O)[O-].N#CC(=C(c1c(C(=O)O)c(C(=O)O)c(c(c1C(=O)O)C(=O)O)C(=O)[O-])C(=O)O)c1c(C#N)c(C#N)c(c(c1C#N)C(=O)O)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.022233
Nc1cccc(c1)C(=O)[O-].[Mn]&&kgd.cat0,1.232542
O=C(c1cccs1)NC1=NN=N[N]1.[Cd]&&dia.cat0,2.908341
[Al].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH]&&rna.cat0,0.273106
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Zn]([OH2])([OH2])[OH2].[OH2][Zn][OH2]&&hcb.cat0,3.313042
[C]#N.[Ni].n1ccncc1&&dia.cat0,0.188105
[O-]C(=O)c1c(C)c(C(=O)[O-])c2c3c1cc1ccc4c5c1c3c1c(c2)ccc2c1c5c1c(c4)c(C(=O)[O-])c(c(c1c2)C(=O)[O-])C.[Zn][Zn]&&nbo.cat0,0.887393
Brc1nccc(c1)c1ccnc(c1)Br.[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O-]C(=O)c1ccc(cc1Br)c1ccc(c(c1)Br)C(=O)[O-].[Zn][Zn]&&pcu.cat0,1.457009
CNC1(NC)C(F)(F)C2(C#CC(=O)[O-])CC(C1(C#CC(=O)[O-])C(C2(F)NC)(F)NC)F.CNc1c(cc2c3c1cc(F)c1c3c(c(c2F)NC)cc(c1)C(=O)[O-])C(=O)[O-].[Al].[OH]&&rna.cat0,1.561259
[Ag][Ag].[O-]C(=O)C(=CC)C&&sql.cat0,2.613024
[Cr][O]([Cr])[Cr].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1ccncc1.[Zn]&&asc.cat0,0.522762
Cl[C]1C(=O)C(=O)[C](C(=O)C1=O)Cl.[OH2][La]1([OH2])[OH2][La]([OH2]1)([OH2])[OH2]&&sql.cat0,0.958191
[Cd].[O-]C(=O)c1cc(cc(c1)C(=O)O)C(=O)[O-].c1ccc(cn1)C=Cc1ccncc1&&sql.cat0,2.342731
N1=C[C](C=N1)C=CC1=C[N]N=C1.N1=NC=C([CH]1)C=CC1=C[N]N=C1.OC1=NN=C[C]1C12CCC(C(C1)O)(C(C2)(O)O)C1=C[N]N=C1.OC1=NN=C[C]1C12CCC(C(C1)O)(C(C2)(O)O)[C]1C=NN=C1.[Zn]&&bcu.cat0,2.648053
[O-]C(=O)c1cncc(c1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,3.401888
COC1CC2(CC(C1(CC2N)C(=O)[O-])N)C(=O)[O-].COc1cncc2c1ccc1c2ccc2c1cncc2.[O-]C(=O)c1ccc2c(c1)c1c(N)c(N)c3c(c1c(c2)N)cc(cc3)C(=O)[O-].[Zn][Zn]&&pcu.cat0,0.900438
[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.174356
[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[OH2][Pr][OH2]&&sql.cat0,3.200176
CC1=NN=N[N]1.[O-]C(=O)c1cccnc1.[Zn]&&sql.cat1,3.17807
COc1c(ccc(c1OC)C(=O)[O-])C#Cc1ccc(c(c1OC)OC)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-].[OH]&&rna.cat0,1.366372
OC(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-].[O-]C(=O)C12CCC(CC1)(CC2)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,2.404494
FC(=C(C(=O)[O-])F)C(=C(C(=O)[O-])F)F.Fc1cnc(c(c1[N][N]c1c(F)cnc(c1F)F)F)F.[O-]C(=O)c1c(F)c(F)c(c(c1F)F)[N][N]c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][Zn]&&pcu.cat0,0.524671
OC(=O)c1cc(cc(c1C(=O)[O-])C(=O)O)C1=NC2=[N]=C(N=C3N2C(=NC(=N3)c2cc(C(=O)O)c(c(c2)C(=O)O)C(=O)[O-])[N]1)c1cc(C(=O)O)c(c(c1)C(=O)O)C(=O)[O-].[Al]&&tsg.cat0,1.807324
O=N(=O)[N]c1nnnn1C.[Li][OH2]&&hcb.cat0,3.032444
[Al].[O-]C(=O)c1ccc(cc1Cl)N(c1ccc(c(c1)Cl)C(=O)[O-])c1ccc(c(c1)Cl)C(=O)[O-]&&tsg.cat0,2.282855
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH2][Cd]Br.n1ccc(cc1)C1=C[CH]N(C=C1)CCN1[CH]C=C(C=C1)c1ccncc1&&hcb.cat0,1.70597
[O-]C(=O)c1ccc(c(c1)Br)C(=O)[O-].[O-]C(=O)c1ccc(c2c1CC2)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,2.705291
[Al].[O-]C(=O)c1c(F)c(F)c(c(c1F)F)c1cc(cc(c1)c1c(F)c(F)c(c(c1F)F)C(=O)[O-])c1c(F)c(F)c(c(c1F)F)C(=O)[O-]&&tsg.cat0,2.56836
OC(=O)c1cc(ccc1C(=O)[O-])N(c1ccc(c(c1)C(=O)O)C(=O)[O-])c1ccc(c(c1)C(=O)O)C(=O)[O-].[Al]&&tsg.cat0,1.749612
CCc1cc(C(=O)[O-])c(c(c1C(=O)[O-])CC)CC.[O-]C(=O)C12CCC(CC1)(CC2(c1ccccc1)c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc(c(c1)c1ccccc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn]&&nbo.cat0,3.130981
[O-]C(=O)c1cc2c(O)c(O)c3c4c2c(c1)c(O)c(c4cc(c3)C(=O)[O-])O.[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,1.533885
Cc1ncc(nc1)C.N#C[N]C#N.[Cu]&&nov.cat0,0.833376
Cl[Pd]Cl.[O-]C(=O)c1cncc(c1)C(=O)[O-].[OH2][Zn]([OH2])[OH2].[Zn]&&tfi.cat0,2.280232
[OH2][Cd][OH2].n1nnn(c1)[BH2]n1cnnn1&&sql.cat0,4.721838
"N#C[C]1C(=O)C(=C(C(=O)C1=O)Cl)O.[K]&&fes,sra.cat0",1.496437
C(NCc1cccnc1)CNCc1cccnc1.[Cd].[O-]C(=O)CC(=O)[O-]&&sql.cat0,2.846259
CCCOc1c(c2ccccc2)c(C(=O)[O-])c(c(c1C(=O)[O-])c1ccccc1)OCCC.CCCOc1cc(C(=O)[O-])c(cc1C(=O)[O-])OCCC.[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.495473
Clc1cc(ccc1C#Cc1ccc(cc1Cl)C(=O)[O-])C(=O)[O-].OC(=O)c1cc2c(ccc(c2cc1C(=O)O)C(=O)[O-])C(=O)[O-].[Al].[OH]&&rna.cat0,2.228682
[Al].[O-]C(=O)c1c(O)c(O)c(c(c1O)O)C#Cc1c(O)c(O)c(c(c1O)O)C(=O)[O-]&&ttp.cat0,0.687691
[Cd].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].n1ccc(cc1)c1[nH]nc(n1)c1cccc(n1)c1n[nH]c(n1)c1ccncc1&&pcu.cat1,2.430874
[Mg].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-]&&sxb.cat0,1.490867
Clc1cc(ccc1C#Cc1ccc(cc1Cl)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1O)[N][N]c1ccc(c(c1)O)C(=O)[O-].[OH]&&rna.cat0,1.525901
[O-]C(=O)c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Br)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,2.393874
COc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1&&sql.cat0,2.539929
O=C1CC(=O)NC(=O)N1.[Cs]&&sql.cat0,2.490326
[Al].[O-]C(=O)c1c(C)cc(cc1C)c1cc(cc(c1)c1cc(C)c(c(c1)C)C(=O)[O-])c1cc(C)c(c(c1)C)C(=O)[O-]&&tsg.cat0,2.526397
[Ni].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]&&dia.cat0,1.185574
[O-]C(=O)CCCCC(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1&&dia.cat1,3.155406
[Co].[O-]C(=O)c1cccc(c1)c1cncc(c1)c1cccc(c1)C(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1&&fet.cat0,0.521359
ClC(=CC=C(C(=O)[O-])Cl)C(=O)[O-].N#Cc1cc(Cl)c(c(c1)Cl)C#N.[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[Zn][Zn]&&pcu.cat0,0.827332
C(Cn1cncc1)CCn1cncc1.Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Ni]&&sql.cat1,0.95802
Nc1cc(ccc1c1ccc(cc1N)C(=O)[O-])C(=O)[O-].OC(=O)c1c2cc(cc3c2c2c(c1C(=O)O)cc(cc2c(c3C(=O)O)C(=O)O)C(=O)[O-])C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,0.961727
C[NH]=C(C(=O)[O-])[CH]C(=C(C(=O)[O-])O)O.C[NH]=C(C(=O)[O-])[CH]C=CC(=O)[O-].[O-]C(=O)C12CC(O)C(CC1O)(C(C2O)(O)O)C(=O)[O-].[O-]C(=O)C=CC=CC(=O)[O-].[Zn][Zn]&&nbo.cat0,1.223323
OC(=O)C1C2[CH][CH]C(C1C(=O)[O-])O2.[Ag]&&sql.cat0,3.746665
C(=C[C]1C=NN=C1)C=CC1=C[N]N=C1.O=N(=O)C1CC2(CCC1(CC2)C1=C[N]N=C1)[C]1C=NN=C1.[Zn]&&hxl.cat0,1.333533
[Cd].[O-]C(=O)C(n1cncc1)C&&sql.cat1,4.503869
OC(=O)c1cc2c(ccc(c2cc1C(=O)O)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-].[OH]&&rna.cat0,1.667477
CC(C(N1C=CN([CH]1)C(C(=O)[O-])C(C)C)C(=O)[O-])C.[Cu]&&sql.cat0,0.936657
[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn]&&pcu.cat0,3.43103
[Al].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1cc2c(F)cc3c4c2c(c1F)cc(c4cc(c3F)C(=O)[O-])F.[OH]&&rna.cat0,1.632561
[O-]C(=O)C.[Zn].c1ccc2c(c1)N=C[N]2&&sql.cat0,3.81679
[O-]C(=O)c1c(C(=O)O)c(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)O)C(=O)[O-].[OH2][Co]([OH2])([OH2])[OH2].[OH2][Co][OH2].n1ccc(cc1)c1ccncc1&&jeb.cat1,0.018389
[Al].[O-]C(=O)C(=CC=CC(=O)[O-])CCC.[O-]C(=O)c1ccc(c2c1C(F)C2(F)F)C(=O)[O-].[OH]&&rna.cat0,2.347665
[Al].[O-]C(=O)c1ccc(cc1Cl)[N][N]c1ccc(c(c1)Cl)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)C#Cc1ccc(c(c1)N)C(=O)[O-].[OH]&&rna.cat0,1.068532
[O-]C(=O)c1c(Cl)c(Cl)c(c2c1CC2)C(=O)[O-].[O-]C(=O)c1c(F)c(F)c(c2c1cccc2)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43&&fcu.cat0,2.110677
